task,lookback,horizon,MAE,RMSE,sMAPE,BASE_MAE,BASE_RMSE,BASE_sMAPE,Params,Train_Wall_Sec,Train_CPU_Sec,Avg_CPU_Usage_Pct,Peak_RAM_MB,Infer_Wall_Sec,Infer_CPU_Sec,Infer_Avg_CPU_Pct,Latency_ms_per_sample,Size_MB,Train_Params,Deploy_Params,Train_Size_MB,Deploy_Size_MB
WEATHER,96,12,13.243921029510403,38.6595644352028,108.03909879996372,9.673029143101475,40.373805084122935,35.553028613712215,1475584,4006.199813365936,3895.81,97.244525522725,1211.23828125,4.493163585662842,4.320000000000164,96.14606540889758,0.5150347989067907,5.3066511154174805,326704,1475584,1.249913215637207,5.3066511154174805
WEATHER,96,24,12.744116577781826,42.45155378903736,107.11612348135264,15.813665417522838,60.0642777177558,47.328502829629,1573888,3767.77819108963,3665.36,97.28173512623866,1200.36328125,4.60762095451355,4.510000000000218,97.88131542335957,0.5288821113996269,5.655547142028809,332896,1573888,1.273533821105957,5.655547142028809
WEATHER,96,72,13.448616492922186,39.70000275890372,109.89455457251364,24.328238415242257,78.77341591052294,66.69872923526567,1967104,3079.09779548645,2993.9600000000005,97.2349759201786,1269.0703125,4.521593332290649,4.389999999999873,97.08966900337958,0.52188288692182,7.049603462219238,357664,1967104,1.368016242980957,7.049603462219238
WEATHER,288,12,187.57513107780943,743.02053346176,153.08656939174168,9.793297536102566,40.75046051572097,35.434892326960515,1475584,14782.17701601982,14483.67,97.98062886341896,1723.41796875,11.587171077728271,11.359999999998765,98.0394603980073,1.3580838112667923,5.307958602905273,326704,1475584,1.249913215637207,5.307958602905273
WEATHER,288,24,251.7679708238893,779.1176471750166,146.55019071450332,16.02210283312723,60.645299340310096,47.156683057122464,1573888,14476.380435466766,14156.36,97.78936152656831,1669.84375,11.670262575149536,11.449999999998909,98.11261680075948,1.369749128538678,5.657477378845215,332896,1573888,1.273533821105957,5.657477378845215
WEATHER,288,72,13.941823377091481,40.38276666444709,110.94941888771032,24.63943597185962,79.53144770200319,66.329022382533,1967104,9231.401808023453,9031.53,97.8348704543471,1981.28125,11.09558892250061,10.8799999999992,98.05698531184568,1.3096776348560684,7.049881935119629,357664,1967104,1.368016242980957,7.049881935119629
